brand,model,transmission,make_year,reg_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_number,title
Maruti,Baleno DELTA CVT PETROL 1.2,Automatic,2016,,Petrol,1197.0,66176,1st owner,492000,9619,False,No,MH05,2016 Maruti Baleno DELTA CVT PETROL 1.2
Maruti,Baleno ALPHA PETROL 1.2,Manual,2016,,Petrol,1197.0,33128,1st owner,647000,12651,True,No,KA03,2016 Maruti Baleno ALPHA PETROL 1.2
Maruti,Baleno ALPHA PETROL 1.2,Manual,2016,,Petrol,1197.0,79561,2nd owner,478000,9337,True,No,MH50,2016 Maruti Baleno ALPHA PETROL 1.2
Maruti,Alto K10 VXI AMT,Automatic,2016,1/3/2016,Petrol,998.0,44902,2nd owner,289000,5659,False,No,HR36,2016 Maruti Alto K10 VXI AMT
Maruti,Alto K10 VXI AMT,Automatic,2016,,Petrol,998.0,20323,2nd owner,345000,6745,False,No,KA53,2016 Maruti Alto K10 VXI AMT
Maruti,Alto K10 VXI AMT,Automatic,2016,,Petrol,998.0,85292,1st owner,317000,6197,False,No,TS13,2016 Maruti Alto K10 VXI AMT
Maruti,Alto K10 VXI (O),Manual,2016,,Petrol,998.0,19613,2nd owner,332000,6491,True,No,KA51,2016 Maruti Alto K10 VXI (O)
Maruti,Alto K10 VXI,Manual,2016,,Petrol,998.0,65574,3rd owner,318000,6217,False,No,KA50,2016 Maruti Alto K10 VXI
Maruti,Alto K10 VXI,Manual,2016,,Petrol,998.0,31825,1st owner,319000,6229,True,No,TS10,2016 Maruti Alto K10 VXI
Maruti,Alto K10 VXI,Manual,2016,,Petrol,998.0,31602,1st owner,319000,6230,False,No,TS15,2016 Maruti Alto K10 VXI
Maruti,Alto 800 VXI O,Manual,2016,,Petrol,796.0,39283,1st owner,340000,6654,True,No,KA55,2016 Maruti Alto 800 VXI O
Maruti,Alto 800 LXI O,Manual,2016,,Petrol,796.0,14901,1st owner,298000,5831,False,No,KA06,2016 Maruti Alto 800 LXI O
Maruti,Alto 800 LXI,Manual,2016,1/1/2017,Petrol,796.0,97698,2nd owner,220000,4298,False,Yes,HR72,2016 Maruti Alto 800 LXI
Maruti,Alto 800 LXI,Manual,2016,1/3/2016,Petrol,796.0,49442,1st owner,234000,4575,True,No,UP81,2016 Maruti Alto 800 LXI
Maruti,Alto 800 LXI,Manual,2016,,Petrol,,45310,1st owner,246000,4809,True,No,MH48,2016 Maruti Alto 800 LXI
Mahindra,XUV500 W6,Manual,2016,,Diesel,2179.0,70027,2nd owner,880000,16750,True,No,KA01,2016 Mahindra XUV500 W6
Mahindra,XUV500 W10,Manual,2016,,Diesel,2179.0,86656,3rd owner,684000,13374,False,No,MH04,2016 Mahindra XUV500 W10
Mahindra,TUV300 T8 AMT,Automatic,2016,,Diesel,1493.0,44459,1st owner,641000,12537,True,No,MH43,2016 Mahindra TUV300 T8 AMT
Mahindra,TUV300 T8,Manual,2016,,Diesel,1493.0,38730,2nd owner,603000,11780,True,No,KA05,2016 Mahindra TUV300 T8
Mahindra,TUV300 T8,Manual,2016,,Diesel,1493.0,29721,1st owner,666000,13029,True,No,KA53,2016 Mahindra TUV300 T8
Mahindra,Kuv100 K8 D 6 STR,Manual,2016,,Diesel,1198.0,55202,2nd owner,412000,8063,True,No,KA04,2016 Mahindra Kuv100 K8 D 6 STR
Mahindra,Kuv100 K4 6 STR,Manual,2016,1/5/2016,Petrol,1198.0,27368,1st owner,337000,6588,True,No,HR51,2016 Mahindra Kuv100 K4 6 STR
Hyundai,Xcent S 1.2,Manual,2016,,Petrol,1197.0,95851,3rd owner,324000,6334,False,Yes,MH43,2016 Hyundai Xcent S 1.2
Hyundai,Verna FLUIDIC 4S 1.6 VTVT S,Manual,2016,,Petrol,1591.0,54544,2nd owner,653000,12774,True,No,KA04,2016 Hyundai Verna FLUIDIC 4S 1.6 VTVT S
Hyundai,Verna 1.6 CRDI SX,Manual,2016,,Diesel,1582.0,69384,2nd owner,730000,14278,False,No,KA53,2016 Hyundai Verna 1.6 CRDI SX
Hyundai,i20 Active 1.2 S,Manual,2016,1/6/2016,Petrol,1197.0,54148,1st owner,493000,9638,True,Yes,DL7C,2016 Hyundai i20 Active 1.2 S
Hyundai,i10 SPORTZ 1.1,Manual,2016,,Petrol,1086.0,38659,1st owner,411000,8035,True,No,TS07,2016 Hyundai i10 SPORTZ 1.1
Hyundai,i10 SPORTZ 1.1,Manual,2016,,Petrol,1086.0,48333,2nd owner,381000,7440,False,No,TS09,2016 Hyundai i10 SPORTZ 1.1
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,82571,3rd owner,356000,6960,False,No,KA05,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,101404,2nd owner,399000,8876,False,No,TS07,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,34930,2nd owner,439000,8592,True,No,TS07,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,34898,1st owner,449000,8777,True,No,TS07,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,55599,1st owner,376000,7350,True,No,MH04,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
Hyundai,Grand i10 MAGNA AT 1.2 KAPPA VTVT,Automatic,2016,1/10/2016,Petrol,1197.0,25133,2nd owner,424000,8296,True,No,HR26,2016 Hyundai Grand i10 MAGNA AT 1.2 KAPPA VTVT
Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,2016,1/2/2017,Petrol,1197.0,22581,1st owner,391000,7642,True,Yes,DL1C,2016 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA AT 1.2 KAPPA VTVT,Automatic,2016,,Petrol,1197.0,93065,1st owner,439000,8591,False,No,KA51,2016 Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA AT 1.2 KAPPA VTVT,Automatic,2016,,Petrol,1197.0,48004,1st owner,543000,10621,True,No,KA51,2016 Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,2016,1/3/2016,CNG,1197.0,57121,3rd owner,396000,8802,False,No,DL8C,2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,2016,1/2/2016,Petrol,1197.0,97502,1st owner,396000,7739,False,No,DL12,2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,2016,1/4/2016,Petrol,1197.0,72615,1st owner,412000,8061,True,No,HR29,2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,42552,1st owner,464000,9071,False,No,KA04,2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,88733,2nd owner,478000,9345,False,No,TS09,2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,74476,2nd owner,460000,8997,True,Yes,TS05,2016 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) AT 1.2 KAPPA VTVT,Automatic,2016,,Petrol,1197.0,32979,1st owner,539000,10540,True,No,KA05,2016 Hyundai Grand i10 ASTA (O) AT 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,1/12/2016,Petrol,1197.0,28221,1st owner,456000,8921,False,No,DL8C,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,27480,1st owner,518000,10127,False,No,KA51,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,24183,1st owner,528000,10323,True,No,KA05,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,41208,1st owner,517000,10107,False,No,KA51,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,49862,1st owner,511000,9990,True,No,KA03,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,74972,2nd owner,467000,9130,False,No,KA53,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,69383,2nd owner,457000,8941,True,No,TS07,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Manual,2016,,Petrol,1197.0,35360,1st owner,472000,9227,True,No,MH02,2016 Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT
Hyundai,Eon SPORTZ,Manual,2016,,Petrol,814.0,43699,2nd owner,305000,5957,True,Yes,TS08,2016 Hyundai Eon SPORTZ
Hyundai,Eon SPORTZ,Manual,2016,,Petrol,814.0,25768,1st owner,310000,6061,True,No,MH05,2016 Hyundai Eon SPORTZ
Hyundai,Elite i20 SPORTZ 1.2,Manual,2016,,Petrol,1197.0,89807,1st owner,564000,11026,False,Yes,TS09,2016 Hyundai Elite i20 SPORTZ 1.2
Hyundai,Elite i20 SPORTZ 1.2,Manual,2016,,Petrol,1197.0,50900,1st owner,507000,9911,False,Yes,MH04,2016 Hyundai Elite i20 SPORTZ 1.2
Hyundai,Elite i20 SPORTZ 1.2,Manual,2016,,Petrol,1197.0,52603,3rd owner,424000,8288,False,No,MH04,2016 Hyundai Elite i20 SPORTZ 1.2
Hyundai,Elite i20 SPORTZ 1.2,Manual,2016,,Petrol,1197.0,39809,2nd owner,477000,9322,True,No,MH46,2016 Hyundai Elite i20 SPORTZ 1.2
Hyundai,Elite i20 SPORTZ 1.2,Manual,2016,,Petrol,1197.0,51759,1st owner,500000,9784,True,No,MH46,2016 Hyundai Elite i20 SPORTZ 1.2
Hyundai,Elite i20 MAGNA 1.2,Manual,2016,1/10/2016,Petrol,1197.0,74240,1st owner,448000,8757,True,Yes,DL8C,2016 Hyundai Elite i20 MAGNA 1.2
Hyundai,Elite i20 MAGNA 1.2,Manual,2016,1/3/2016,Petrol,1197.0,84053,1st owner,434000,8493,False,Yes,DL8C,2016 Hyundai Elite i20 MAGNA 1.2
Hyundai,Elite i20 MAGNA 1.2,Manual,2016,,Petrol,1197.0,55009,2nd owner,508000,9934,True,No,KA51,2016 Hyundai Elite i20 MAGNA 1.2
Hyundai,Elite i20 MAGNA 1.2,Manual,2016,,Petrol,1197.0,31405,1st owner,496000,9704,True,Yes,MH03,2016 Hyundai Elite i20 MAGNA 1.2
Hyundai,Elite i20 ASTA 1.4 CRDI (O),Manual,2016,,Diesel,1396.0,76454,3rd owner,582000,11378,False,No,KA19,2016 Hyundai Elite i20 ASTA 1.4 CRDI (O)
Hyundai,Elite i20 ASTA 1.4 CRDI (O),Manual,2016,,Diesel,1396.0,86715,1st owner,666000,13020,False,No,KA03,2016 Hyundai Elite i20 ASTA 1.4 CRDI (O)
Hyundai,Elite i20 ASTA 1.4 CRDI (O),Manual,2016,,Diesel,1396.0,79701,2nd owner,662000,12932,True,No,KA51,2016 Hyundai Elite i20 ASTA 1.4 CRDI (O)
Hyundai,Elite i20 ASTA 1.4 CRDI,Manual,2016,,Diesel,1396.0,123588,1st owner,585000,13013,False,No,TS03,2016 Hyundai Elite i20 ASTA 1.4 CRDI
Hyundai,Elite i20 ASTA 1.2 (O),Manual,2016,,Petrol,1197.0,43248,1st owner,658000,12861,False,No,KA53,2016 Hyundai Elite i20 ASTA 1.2 (O)
Hyundai,Elite i20 ASTA 1.2 (O),Manual,2016,,Petrol,1197.0,36174,1st owner,663000,12954,True,No,KA05,2016 Hyundai Elite i20 ASTA 1.2 (O)
Hyundai,Elite i20 ASTA 1.2 (O),Manual,2016,,Petrol,1197.0,71357,1st owner,646000,12625,True,No,KA05,2016 Hyundai Elite i20 ASTA 1.2 (O)
Hyundai,Elite i20 ASTA 1.2 (O),Manual,2016,,Petrol,1197.0,37075,1st owner,666000,13017,True,No,WB02,2016 Hyundai Elite i20 ASTA 1.2 (O)
Hyundai,Elite i20 ASTA 1.2,Manual,2016,,Petrol,1197.0,77521,2nd owner,573000,11202,True,No,TS11,2016 Hyundai Elite i20 ASTA 1.2
Hyundai,Elite i20 ASTA 1.2,Manual,2016,,Petrol,1197.0,46613,1st owner,493000,9638,True,Yes,MH02,2016 Hyundai Elite i20 ASTA 1.2
Hyundai,Elite i20 ASTA 1.2,Manual,2016,,Petrol,1197.0,35129,1st owner,552000,10794,True,Yes,MH03,2016 Hyundai Elite i20 ASTA 1.2
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,1/12/2016,Petrol,1591.0,61059,3rd owner,715000,13987,False,Yes,DL5C,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,,Petrol,1591.0,94859,1st owner,854000,16255,False,No,KA05,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,,Petrol,1591.0,97183,1st owner,837000,15932,False,No,KA04,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,,Petrol,1591.0,83626,1st owner,854000,16255,False,Yes,MH02,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,,Petrol,1591.0,87471,1st owner,810000,15418,False,Yes,MH43,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,,Petrol,1591.0,57500,3rd owner,747000,14604,False,No,MH01,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,,Petrol,1591.0,86228,2nd owner,800000,15636,False,Yes,MH43,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016,,Petrol,1591.0,114746,1st owner,811000,17633,False,No,MH43,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
Hyundai,Creta SX PLUS AT 1.6 DIESEL,Automatic,2016,,Diesel,1582.0,113873,1st owner,900000,19568,False,No,KA05,2016 Hyundai Creta SX PLUS AT 1.6 DIESEL
Hyundai,Creta SX PLUS AT 1.6 DIESEL,Automatic,2016,,Diesel,1582.0,93290,1st owner,904000,17207,False,No,KA05,2016 Hyundai Creta SX PLUS AT 1.6 DIESEL
Hyundai,Creta SX PLUS 1.6 PETROL,Manual,2016,1/12/2016,CNG,1591.0,84938,2nd owner,681000,15148,False,Yes,HR26,2016 Hyundai Creta SX PLUS 1.6 PETROL
Hyundai,Creta SX PLUS 1.6 PETROL,Manual,2016,,Petrol,1591.0,69273,2nd owner,826000,15722,False,No,KA04,2016 Hyundai Creta SX PLUS 1.6 PETROL
Hyundai,Creta SX PLUS 1.6 PETROL,Manual,2016,,Petrol,1591.0,60817,1st owner,859000,16355,True,No,KA52,2016 Hyundai Creta SX PLUS 1.6 PETROL
Hyundai,Creta SX PLUS 1.6 PETROL,Manual,2016,,Petrol,1591.0,71757,1st owner,683000,13353,True,No,MH01,2016 Hyundai Creta SX PLUS 1.6 PETROL
Hyundai,Creta SX 1.6 DIESEL,Manual,2016,,Diesel,1582.0,58014,3rd owner,826000,15722,False,No,KA01,2016 Hyundai Creta SX 1.6 DIESEL
Hyundai,Creta S 1.6 PETROL,Manual,2016,1/4/2016,Petrol,1591.0,77095,1st owner,700000,13685,True,No,HR26,2016 Hyundai Creta S 1.6 PETROL
Hyundai,Creta S 1.6 PETROL,Manual,2016,1/2/2016,Petrol,1591.0,69725,1st owner,684000,13366,False,No,UP14,2016 Hyundai Creta S 1.6 PETROL
Hyundai,Creta S 1.6 PETROL,Manual,2016,,Petrol,1591.0,45639,1st owner,643000,12571,True,Yes,MH02,2016 Hyundai Creta S 1.6 PETROL
Hyundai,Creta S 1.4 DIESEL,Manual,2016,,Diesel,1396.0,62798,1st owner,773000,15109,False,No,MH02,2016 Hyundai Creta S 1.4 DIESEL
Hyundai,Creta E PLUS 1.6 PETROL,Manual,2016,,Petrol,1591.0,48665,2nd owner,830000,15807,True,No,KA04,2016 Hyundai Creta E PLUS 1.6 PETROL
Hyundai,Creta E PLUS 1.6 PETROL,Manual,2016,,Petrol,1591.0,89371,1st owner,803000,15283,False,No,KA01,2016 Hyundai Creta E PLUS 1.6 PETROL
Hyundai,Creta E PLUS 1.6 PETROL,Manual,2016,,Petrol,1591.0,54309,1st owner,820000,15608,False,Yes,KA41,2016 Hyundai Creta E PLUS 1.6 PETROL
Hyundai,Creta BASE 1.6 PETROL,Manual,2016,1/7/2016,Petrol,1591.0,45368,1st owner,655000,12805,False,Yes,UP14,2016 Hyundai Creta BASE 1.6 PETROL
Hyundai,Creta BASE 1.6 PETROL,Manual,2016,,Petrol,1591.0,53911,1st owner,607000,11867,False,No,MH03,2016 Hyundai Creta BASE 1.6 PETROL
Honda,Jazz 1.2L I-VTEC VX,Manual,2016,,Petrol,1199.0,38364,2nd owner,529000,10345,True,No,KA53,2016 Honda Jazz 1.2L I-VTEC VX
Honda,Jazz 1.2L I-VTEC V,Manual,2016,1/12/2016,Petrol,1199.0,79166,1st owner,382000,7461,True,No,HR51,2016 Honda Jazz 1.2L I-VTEC V
Honda,Jazz 1.2L I-VTEC V,Manual,2016,,Petrol,1199.0,54782,1st owner,551000,10772,True,No,KA03,2016 Honda Jazz 1.2L I-VTEC V
Honda,Jazz 1.2L I-VTEC S AT,Automatic,2016,,Petrol,1199.0,97692,1st owner,399000,7801,False,No,MH01,2016 Honda Jazz 1.2L I-VTEC S AT
Honda,City 1.5L I-VTEC VX CVT,Automatic,2016,1/5/2016,Petrol,1497.0,68957,1st owner,671000,13118,False,No,DL6C,2016 Honda City 1.5L I-VTEC VX CVT
Honda,City 1.5L I-VTEC VX CVT,Automatic,2016,1/11/2016,Petrol,1497.0,30591,1st owner,729000,14252,True,No,HR26,2016 Honda City 1.5L I-VTEC VX CVT
Honda,City 1.5L I-VTEC VX CVT,Automatic,2016,,Petrol,1497.0,92236,2nd owner,725000,14175,False,No,KA05,2016 Honda City 1.5L I-VTEC VX CVT
Honda,City 1.5L I-VTEC VX CVT,Automatic,2016,,Petrol,1497.0,75181,1st owner,609000,11906,True,Yes,MH43,2016 Honda City 1.5L I-VTEC VX CVT
Honda,City 1.5L I-VTEC VX CVT,Automatic,2016,,Petrol,1497.0,73098,1st owner,653000,12766,True,No,MH02,2016 Honda City 1.5L I-VTEC VX CVT
Honda,City 1.5L I-VTEC VX CVT,Automatic,2016,,Petrol,1497.0,59119,1st owner,605000,11828,True,Yes,MH01,2016 Honda City 1.5L I-VTEC VX CVT
Honda,City 1.5L I-VTEC VX CVT,Automatic,2016,,Petrol,1497.0,47586,1st owner,680000,13292,True,Yes,MH47,2016 Honda City 1.5L I-VTEC VX CVT
Honda,City 1.5L I-VTEC VX,Manual,2016,1/4/2016,Petrol,1497.0,56424,2nd owner,609000,11906,True,Yes,HR26,2016 Honda City 1.5L I-VTEC VX
Honda,City 1.5L I-VTEC VX,Manual,2016,1/10/2016,Petrol,1497.0,91272,2nd owner,606000,11849,False,Yes,DL10,2016 Honda City 1.5L I-VTEC VX
Honda,City 1.5L I-VTEC V MT,Manual,2016,1/3/2016,Petrol,1497.0,72308,1st owner,523000,10225,False,No,DL7C,2016 Honda City 1.5L I-VTEC V MT
Honda,City 1.5L I-VTEC V MT,Manual,2016,1/3/2016,CNG,1497.0,71930,2nd owner,570000,12677,False,No,HR29,2016 Honda City 1.5L I-VTEC V MT
Honda,City 1.5L I-VTEC V MT,Manual,2016,,CNG,1497.0,63698,1st owner,527000,11723,True,No,MH05,2016 Honda City 1.5L I-VTEC V MT
Honda,City 1.5L I-VTEC SV CVT,Automatic,2016,1/7/2016,Petrol,1497.0,61033,2nd owner,572000,11173,False,No,HR26,2016 Honda City 1.5L I-VTEC SV CVT
Honda,City 1.5L I-VTEC SV CVT,Automatic,2016,,Petrol,1497.0,31972,1st owner,642000,12554,True,No,TS07,2016 Honda City 1.5L I-VTEC SV CVT
Honda,City 1.5L I-VTEC SV,Manual,2016,1/8/2016,Petrol,1497.0,97885,2nd owner,551000,10765,False,Yes,DL2C,2016 Honda City 1.5L I-VTEC SV
Honda,BR-V 1.5L I-VTEC VX,Manual,2016,,Petrol,1497.0,34721,2nd owner,682000,13333,True,No,KA03,2016 Honda BR-V 1.5L I-VTEC VX
Honda,BR-V 1.5L I-VTEC V CVT,Automatic,2016,,Petrol,1497.0,54517,1st owner,785000,15351,True,No,KA25,2016 Honda BR-V 1.5L I-VTEC V CVT
Honda,BR-V 1.5L I-VTEC V,Manual,2016,,Petrol,1497.0,76286,2nd owner,644000,12581,False,Yes,MH02,2016 Honda BR-V 1.5L I-VTEC V
Honda,BR-V 1.5L I-VTEC S,Manual,2016,,Petrol,1497.0,57922,2nd owner,591000,11562,True,Yes,KA04,2016 Honda BR-V 1.5L I-VTEC S
Honda,Brio S MT,Manual,2016,,Petrol,1198.0,53924,2nd owner,386000,7546,True,No,KA53,2016 Honda Brio S MT
Honda,Brio S MT,Manual,2016,,Petrol,1198.0,55189,2nd owner,400000,7821,False,No,TS09,2016 Honda Brio S MT
Honda,Amaze 1.2L I-VTEC SX,Manual,2016,,Petrol,1198.0,73832,2nd owner,427000,8352,False,No,KA05,2016 Honda Amaze 1.2L I-VTEC SX
Honda,Amaze 1.2L I-VTEC SX,Manual,2016,,Petrol,1198.0,81183,1st owner,429000,8394,False,No,TS08,2016 Honda Amaze 1.2L I-VTEC SX
Honda,Amaze 1.2L I-VTEC S,Manual,2016,1/5/2016,Petrol,1198.0,52996,1st owner,410000,8017,True,No,HR51,2016 Honda Amaze 1.2L I-VTEC S
Honda,Amaze 1.2L I-VTEC S,Manual,2016,,Petrol,1198.0,51836,2nd owner,421000,8231,True,No,KA03,2016 Honda Amaze 1.2L I-VTEC S
Ford,Ecosport TREND 1.5L PETROL,Manual,2016,,Petrol,1499.0,93059,1st owner,583000,11398,False,Yes,KA03,2016 Ford Ecosport TREND 1.5L PETROL
Ford,Ecosport TITANIUM+ 1.5L DIESEL,Manual,2016,,Diesel,1498.0,88563,2nd owner,684000,13377,False,Yes,KA03,2016 Ford Ecosport TITANIUM+ 1.5L DIESEL
Ford,Ecosport TITANIUM+ 1.5L DIESEL,Manual,2016,,Diesel,1498.0,99969,1st owner,579000,11311,False,Yes,MH03,2016 Ford Ecosport TITANIUM+ 1.5L DIESEL
Ford,Ecosport TITANIUM 1.5L PETROL AT,Automatic,2016,,Petrol,1499.0,37728,1st owner,727000,14217,True,Yes,KA02,2016 Ford Ecosport TITANIUM 1.5L PETROL AT
Ford,Ecosport TITANIUM 1.5L PETROL AT,Automatic,2016,,Petrol,1499.0,84675,2nd owner,584000,11419,False,Yes,TS09,2016 Ford Ecosport TITANIUM 1.5L PETROL AT
Ford,Ecosport TITANIUM 1.5L PETROL AT,Automatic,2016,,Petrol,1499.0,88889,1st owner,509000,9942,False,No,MH43,2016 Ford Ecosport TITANIUM 1.5L PETROL AT
Ford,Ecosport TITANIUM 1.5L PETROL AT,Automatic,2016,,Petrol,1499.0,64122,1st owner,562000,10993,True,No,MH12,2016 Ford Ecosport TITANIUM 1.5L PETROL AT
Ford,Ecosport TITANIUM 1.5L PETROL,Manual,2016,1/2/2017,Petrol,1499.0,92575,1st owner,517000,10113,False,Yes,UP16,2016 Ford Ecosport TITANIUM 1.5L PETROL
Ford,Ecosport TITANIUM 1.5L PETROL,Manual,2016,,Petrol,1499.0,71617,1st owner,625000,12224,True,No,KA03,2016 Ford Ecosport TITANIUM 1.5L PETROL
Ford,Ecosport TITANIUM 1.5L PETROL,Manual,2016,,Petrol,1499.0,34231,1st owner,511000,9988,True,Yes,MH43,2016 Ford Ecosport TITANIUM 1.5L PETROL
Ford,Ecosport TITANIUM 1.5L DIESEL,Manual,2016,,Diesel,1498.0,86925,2nd owner,632000,12365,False,No,KA04,2016 Ford Ecosport TITANIUM 1.5L DIESEL
Datsun,Redi Go S,Manual,2016,,Petrol,,36785,2nd owner,258000,5045,True,No,KA05,2016 Datsun Redi Go S
Datsun,Redi Go S,Manual,2016,,Petrol,799.0,83097,1st owner,216000,4216,False,Yes,TS08,2016 Datsun Redi Go S
Datsun,Redi Go S,Manual,2016,,Petrol,799.0,90601,1st owner,216000,4216,False,No,TS35,2016 Datsun Redi Go S
Datsun,Go T,Manual,2016,,Petrol,1198.0,104003,1st owner,241000,5361,False,No,TS09,2016 Datsun Go T
Volkswagen,Polo GT TSI AT,Automatic,2015,,Petrol,1197.0,70825,2nd owner,516000,10088,True,Yes,MH03,2015 Volkswagen Polo GT TSI AT
Volkswagen,Polo GT TSI AT,Automatic,2015,,Petrol,1197.0,54749,1st owner,538000,10518,False,No,MH02,2015 Volkswagen Polo GT TSI AT
Volkswagen,Polo COMFORTLINE 1.2L,Manual,2015,,Petrol,1198.0,66024,2nd owner,382000,7461,True,Yes,MH48,2015 Volkswagen Polo COMFORTLINE 1.2L
Toyota,Etios G,Manual,2015,1/10/2015,Petrol,1496.0,94749,1st owner,325000,6344,False,Yes,DL12,2015 Toyota Etios G
Tata,Zest XTA F-TRONIC DIESEL,Automatic,2015,,Diesel,1248.0,79684,1st owner,452000,10054,True,Yes,KA01,2015 Tata Zest XTA F-TRONIC DIESEL
Tata,Nano TWIST XTA,Automatic,2015,,Petrol,624.0,27764,2nd owner,240000,4695,True,No,KA03,2015 Tata Nano TWIST XTA
Renault,Duster 110 PS RXZ DIESEL PLUS,Manual,2015,,Diesel,1461.0,105373,1st owner,605000,13458,False,No,KA01,2015 Renault Duster 110 PS RXZ DIESEL PLUS
Renault,Duster 110 PS RXL DIESEL,Manual,2015,,Diesel,,94510,2nd owner,574000,12768,False,No,KA53,2015 Renault Duster 110 PS RXL DIESEL
Nissan,Micra XV CVT,Automatic,2015,,Petrol,1198.0,47890,1st owner,407000,7953,True,Yes,TS16,2015 Nissan Micra XV CVT
Nissan,Micra Active XV,Manual,2015,,Petrol,1198.0,59365,1st owner,352000,6882,True,No,KA04,2015 Nissan Micra Active XV
Maruti,Wagon R Stingray VXI,Manual,2015,1/11/2015,Petrol,998.0,66325,1st owner,312000,6092,False,No,DL9C,2015 Maruti Wagon R Stingray VXI
Maruti,Wagon R 1.0 VXI AMT,Automatic,2015,,Petrol,998.0,38523,1st owner,374000,7312,False,Yes,KA53,2015 Maruti Wagon R 1.0 VXI AMT
